batteryGS;tempGS;humidityGS;pressGS;altGS;timeGS;latGS;longGS;rangeCan;dORa4;dORa0;dORa3;dORa1;dORa2;dORa5;dORa7;dORa10;dORa8;dORa6;dORa9;time;lightIntensity;temperature;pressure;humidity;battery;current;power;co2;lat;long;height_GPS;height;sattelitesNum;roll;pitch;yaw;oxygen;asx0;asx1;asx2;asx3;asx4;asx5;asx6;asx7;asx8;asx9;asx10;asx11;asx12;asx13;asx14;asx15;asx16;asx17;transfer;dORa11;time2;
1.064;21.7;37.2;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144533;0;25.06;98.854;16.06;7.15;34.1;242;542;49.24;16.56;252.74081907988506;1.2660368545536755;23;-1; 5;344;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;397;
1.064;21.6;36.2;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144534;0;25.07;98.858;16.22;7.15;33.2;258;542;49.24;16.56;252.42429065657456;0.9495084312431743;23;-1; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;398;
1.066;21.6;35.1;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144535;0;25.08;98.854;16.26;7.15;35.0;268;534;49.24;16.56;252.74081907988506;1.2660368545536755;23;-1; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;399;
1.066;21.6;34.5;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144535;0;25.08;98.854;16.26;7.15;35.0;268;534;49.24;16.56;252.74081907988506;1.2660368545536755;23;-1; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;400;
1.064;21.6;34.2;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144537;0;24.95;98.83200000000001;16.13;7.14;35.9;256;534;49.24;16.56;254.48195438200588;3.0071721566744998;23;-1; 5;344;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;401;
1.064;21.6;34.3;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144538;0;24.95;98.83200000000001;16.13;7.15;35.0;250;534;49.24;16.56;254.48195438200588;3.0071721566744998;23;-1; 5;344;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;402;
1.064;21.6;34.2;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144538;0;24.95;98.83200000000001;16.13;7.15;35.0;250;534;49.24;16.56;254.48195438200588;3.0071721566744998;23;-1; 5;344;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;403;
1.064;21.6;34.4;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144540;0;25.09;98.857;15.91;7.14;35.9;256;526;49.24;16.56;252.50342156169225;1.0286393363608681;23;-1; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;404;
1.066;21.6;34.5;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144540;0;25.09;98.857;15.91;7.14;35.9;256;526;49.24;16.56;252.50342156169225;1.0286393363608681;23;-1; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;405;
1.066;21.6;34.6;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144542;0;25.11;98.854;16.21;7.14;33.5;240;526;49.24;16.56;252.74081907988506;1.2660368545536755;23;-1; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;406;
1.064;21.6;34.7;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144542;0;25.11;98.854;16.21;7.14;33.5;240;526;49.24;16.56;252.74081907988506;1.2660368545536755;23;-1; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;407;
1.064;21.7;34.8;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144544;0;25.09;98.854;16.38;7.14;33.9;242;526;49.24;16.56;252.74081907988506;1.2660368545536755;23;-1; 5;344;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;408;
1.064;21.7;36.0;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144545;0;24.96;98.828;15.98;7.15;36.0;256;523;49.24;16.56;254.79856607698403;3.3237838516526494;23;-1; 5;344;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;409;
1.064;21.7;35.7;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144546;0;25.11;98.854;15.95;7.14;36.7;262;523;49.24;16.56;252.74081907988506;1.2660368545536755;23;-1; 5;345;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;410;
1.064;21.7;35.7;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144547;0;25.10;98.853;16.24;7.14;34.6;246;523;49.24;16.56;252.8199531869484;1.3451709616170149;23;-1; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;411;
1.066;21.7;35.6;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144548;0;25.11;98.85499999999999;16.20;7.14;36.7;262;523;49.24;16.56;252.66168577333175;1.1869035480003731;23;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;412;
1.064;21.7;35.6;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144549;0;25.11;98.85499999999999;16.26;7.15;40.5;288;523;49.24;16.56;252.66168577333175;1.1869035480003731;23;-2; 5;345;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;413;
1.066;21.7;35.6;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144549;0;25.11;98.85499999999999;16.26;7.15;40.5;288;523;49.24;16.56;252.66168577333175;1.1869035480003731;23;-2; 5;345;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;414;
1.064;21.7;34.4;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144551;0;25.12;98.856;16.17;7.15;36.1;258;522;49.24;16.56;252.5825532672732;1.1077710419418167;23;-2; 5;345;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;415;
1.062;21.6;33.7;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144552;0;25.12;98.85;15.86;7.14;35.1;250;522;49.24;16.56;253.05736031136848;1.5825780860371026;23;-2; 5;345;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;416;
1.064;21.6;32.8;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144553;0;24.99;98.83;15.95;7.15;35.5;252;522;49.24;16.56;254.64025862769546;3.165476402364078;23;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;417;
1.064;21.6;33.1;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144554;0;25.13;98.858;15.70;7.12;56.6;404;522;49.24;16.56;252.42429065657456;0.9495084312431743;23;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;418;
1.066;21.6;33.4;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144555;0;25.13;98.858;15.70;7.15;33.9;242;521;49.24;16.56;252.42429065657456;0.9495084312431743;23;-2; 5;345;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;419;
1.066;21.6;33.7;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144555;0;25.13;98.858;15.70;7.15;33.9;242;521;49.24;16.56;252.42429065657456;0.9495084312431743;23;-2; 5;345;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;420;
1.064;21.7;33.9;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144557;0;25.13;98.858;16.15;7.14;35.9;256;521;49.24;16.56;252.42429065657456;0.1582594089122722;23;-2; 5;345;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;421;
1.066;21.7;35.1;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144558;0;25.00;98.833;16.23;7.14;56.3;404;521;49.24;16.56;254.40280346047024;2.928021235138857;23;-2; 5;345;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;422;
1.064;21.7;35.4;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144559;0;25.13;98.858;16.02;7.15;33.7;242;522;49.24;16.56;252.42429065657456;0.9495084312431743;23;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;423;
1.064;21.7;35.1;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144559;0;25.13;98.858;16.02;7.15;33.7;242;522;49.24;16.56;252.42429065657456;0.9495084312431743;23;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;424;
1.066;21.6;34.0;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144601;0;25.13;98.857;15.81;7.14;33.6;240;522;49.24;16.56;252.50342156169225;1.0286393363608681;23;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;425;
1.064;21.6;33.7;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144602;0;25.13;98.857;15.81;7.15;33.0;236;522;49.24;16.56;252.50342156169225;0.23739031402996602;23;-2; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;426;
1.066;21.6;33.0;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144602;0;25.13;98.857;15.81;7.15;33.0;236;522;49.24;16.56;252.50342156169225;0.23739031402996602;23;-2; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;427;
1.064;21.6;32.8;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144604;0;25.09;98.846;15.75;7.15;35.3;252;521;49.24;16.56;253.37391435206337;1.8991321267319847;23;-1; 5;345;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;428;
1.064;21.6;33.1;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144605;0;25.09;98.846;15.75;7.15;33.6;240;521;49.24;16.56;253.37391435206337;1.1078831044010826;23;-1; 5;345;20.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;429;
1.064;21.6;33.3;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144605;0;25.09;98.846;15.75;7.15;33.6;240;521;49.24;16.56;253.37391435206337;1.8991321267319847;23;-1; 5;345;20.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;430;
1.062;21.7;33.8;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144607;0;25.05;98.852;15.60;7.14;37.8;268;521;49.24;16.56;252.8990880945397;0.6330568468774231;23;-2; 5;344;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;431;
1.064;21.7;34.2;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144608;0;25.06;98.857;15.47;7.14;36.0;256;521;49.24;16.56;252.50342156169225;0.23739031402996602;23;-2; 5;343;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;432;
1.066;21.7;34.3;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144609;0;25.03;98.851;15.54;7.14;39.9;286;520;49.24;16.56;252.9782238026743;0.7121925550120238;23;-2; 5;344;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;433;
1.066;21.7;34.0;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144609;0;25.03;98.851;15.54;7.14;39.9;286;520;49.24;16.56;252.9782238026743;0.7121925550120238;23;-2; 5;344;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;434;
1.064;21.6;35.1;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144611;0;24.98;98.856;15.80;7.15;33.7;242;520;49.24;16.56;252.5825532672732;0.31652201961091464;23;-2; 5;344;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;435;
1.064;21.7;35.6;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144612;0;24.80;98.833;15.00;7.15;36.3;258;520;49.24;16.56;254.40280346047024;2.136772212807955;23;-2; 5;344;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;436;
1.066;21.7;35.7;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144613;0;24.89;98.85900000000001;16.39;7.12;52.9;390;520;49.24;16.56;252.34516055190392;0.8703783265725349;23;-2; 5;344;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;437;
1.064;21.7;36.1;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144613;0;24.89;98.85900000000001;16.39;7.12;52.9;390;520;49.24;16.56;252.34516055190392;0.07912930424163278;23;-2; 5;344;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;438;
1.064;21.7;36.6;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144615;0;24.80;98.858;16.35;7.15;34.4;246;522;49.24;16.56;252.42429065657456;0.9495084312431743;23;-2; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;439;
1.066;21.7;37.7;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144616;0;24.80;98.858;16.35;7.15;33.7;242;522;49.24;16.56;252.42429065657456;0.1582594089122722;23;-2; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;440;
1.066;21.7;37.4;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144616;0;24.80;98.858;16.35;7.15;33.7;242;522;49.24;16.56;252.42429065657456;0.9495084312431743;23;-2; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;441;
1.064;21.7;36.9;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144618;0;24.81;98.856;16.78;7.12;59.9;426;522;49.24;16.56;252.5825532672732;1.1077710419418167;23;-2; 5;344;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;442;
1.066;21.7;37.1;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144619;0;24.62;98.839;16.92;7.14;36.6;262;521;49.24;16.56;253.92791474856406;2.453132523232682;23;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;443;
1.064;21.7;36.9;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144620;0;24.71;98.861;17.13;7.14;36.2;258;521;49.24;16.56;252.18690274383448;0;23;-2; 5;344;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;444;
1.064;21.8;36.4;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144621;0;24.71;98.861;17.13;7.14;36.6;262;521;49.24;16.56;252.18690274383448;0;22;-2; 5;345;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;445;
1.062;21.7;35.7;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144622;0;24.66;98.857;17.00;7.12;51.7;368;521;49.24;16.56;252.50342156169225;1.0286393363608681;23;-2; 5;345;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;446;
1.064;21.8;35.4;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144622;0;24.66;98.857;17.00;7.12;51.7;368;521;49.24;16.56;252.50342156169225;0.23739031402996602;23;-2; 5;345;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;447;
1.066;21.8;34.1;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144624;0;24.63;98.86;16.38;7.14;32.6;232;521;49.24;16.56;252.26603124766228;0.7912490223309021;23;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;448;
1.064;21.8;33.9;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144625;0;24.70;98.853;16.35;7.14;36.6;262;521;49.24;16.56;252.8199531869484;1.3451709616170149;23;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;449;
1.064;21.8;34.2;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144625;0;24.70;98.853;16.35;7.14;36.6;262;521;49.24;16.56;252.8199531869484;1.3451709616170149;23;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;450;
1.064;21.8;34.7;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144627;0;24.72;98.85900000000001;16.65;7.14;35.8;256;521;49.24;16.56;252.34516055190392;0.8703783265725349;23;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;451;
1.064;21.8;35.3;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144628;0;24.61;98.842;14.63;7.14;36.6;262;515;49.24;16.56;253.69048120300718;1.4244499553448975;22;-2; 5;345;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;452;
1.066;21.8;35.2;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;1;1;1;0;2;1;1;2;2;270423144628;0;24.61;98.842;14.63;7.14;36.6;262;515;49.24;16.56;253.69048120300718;1.4244499553448975;22;-2; 5;345;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;453;
1.064;21.8;34.5;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144630;0;24.74;98.86;15.84;7.14;36.8;262;515;49.24;16.56;252.26603124766228;0.7912490223309021;22;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;454;
1.066;21.8;34.5;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144630;0;24.74;98.86;15.84;7.14;36.8;262;515;49.24;16.56;252.26603124766228;0;22;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;455;
1.064;21.8;34.2;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144632;0;24.72;98.85900000000001;15.73;7.12;56.0;400;515;49.24;16.56;252.34516055190392;0.8703783265725349;21;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;456;
1.066;21.8;34.2;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144632;0;24.72;98.85900000000001;15.73;7.12;56.0;400;515;49.24;16.56;252.34516055190392;0.07912930424163278;21;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;457;
1.066;21.8;34.0;988.6;252.26603124766228;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144634;0;24.80;98.85900000000001;16.47;7.14;34.9;250;517;49.24;16.56;252.34516055190392;0.07912930424163278;21;-2; 5;345;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;458;
1.064;21.8;34.2;988.7;251.47478222533138;0;0.0;0.0;0.6234010048115097;1;1;2;1;1;0;2;1;1;2;2;270423144635;0;24.65;98.836;16.48;7.15;32.5;232;517;49.24;16.56;254.16535550090535;2.6905732755739677;21;-2; 5;345;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;459;
